name,setTime,star,content
sitilatifatus siriyah,7 個月前,5,
蔡雄代,7 個月前,3,
shryun shen,7 個月前,3,
呂小燕,7 個月前,4,"口罩的製作過程，很適合小孩了解！
而且還有互動遊戲可以參與一下。"
Ben Tsai,7 個月前,5,
王淑巧,7 個月前,5,品質最好的口罩👍👍 …
Rita Chen,7 個月前,5,很棒
林小茹,7 個月前,5,很棒
陳豪,7 個月前,5,學習口罩小知識，還有小贈品，很棒。
Fan Fan,7 個月前,5,口罩實用又優惠
LM L,8 個月前,5,特價優惠中唷
Delia Hsiang,8 個月前,5,
陳冠廷,8 個月前,5,超棒 服務人員接待態度極佳
Lin Mia,8 個月前,5,
吳佳萍,8 個月前,5,👍👍👍 …
廖智敏,8 個月前,5,讚
趙文聖,8 個月前,5,好戴
lili Liao,8 個月前,5,悠閒吸收知識好場所～
酷婷酷婷,8 個月前,5,很便宜
Belle Cheng,8 個月前,5,觀光工廠的口罩種類眾多，而且有折扣，可以刷卡。
梁淑芳,8 個月前,5,
柯憶萍,8 個月前,5,
張佳州,8 個月前,5,好棒，服務一級棒
Star Chen,8 個月前,5,口罩很漂亮，現場還有好禮贈送！
廖佩雯,8 個月前,5,很棒
采采,8 個月前,3,場內活動不多! 很快就結束的行程!
謝方榮,8 個月前,5,
紫紫阿,8 個月前,5,吸食口罩很讚
陳禹呈,8 個月前,5,
賴寶雪,8 個月前,5,
林瑋萍,8 個月前,5,
陳拓宇toy 990127@gmail.com,8 個月前,5,
meed3006,8 個月前,3,"觀光工廠的整體設計,可以再改造,特別是展覽及介紹空間的室內設計部分。"
Paxton,8 個月前,5,
Leo Hsu,8 個月前,4,
chung navycic,8 個月前,3,很少人來，車子可以停路邊，假日來參觀有極高機率可包場
Ann Chang (Ann Chang),8 個月前,5,"哇 口罩有分尺寸耶
太棒了"
林芳玉,8 個月前,5,讚
miao lin,8 個月前,5,讚
江國豪,8 個月前,5,
共同投票吧!張嘉琪結果空氣控制我,8 個月前,5,品質非常讚
宋紀輅,8 個月前,5,服務親切，美女如雲！
謝鎮安,9 個月前,5,華新口罩創意生活館 來田中一定要來玩
free tak,9 個月前,5,買口罩好地方～
李崇益,9 個月前,5,
仔,9 個月前,5,
Lin Pam,9 個月前,5,
鄭祐任,9 個月前,5,
James Chen,9 個月前,3,
張小嘉,9 個月前,5,很好
翗翗Ira,9 個月前,5,好用，漂亮
Leather Happy,9 個月前,5,五花八門口罩，任挑任選～
婷哞哞,9 個月前,5,
許琳偉,9 個月前,5,
Chia Ping Ma,9 個月前,5,解說詳細
Pai Fenny,9 個月前,3,
阿麒麒,9 個月前,4,乾淨明亮的場地，有介紹口罩製作過程，也能透過玻璃觀看，有互動區域可玩，也有diy可以做，口罩的材質蠻好的，特殊的鑽石型口罩，戴起來很舒服，還有其他漂亮的口罩，有經過的人都可以順路來買
Tap you,9 個月前,5,台灣之光，口罩也是很多樣式，鑽石口罩應該再多樣性
施俊安,9 個月前,5,推薦好地方👍 …
Ariel Wu,9 個月前,5,口罩讚讚
中華社會福利聯合勸募協會林逸婷,9 個月前,5,很詳細的解說
張寓筑,9 個月前,5,好停車～服務人員服務很好😊
李家銘,9 個月前,5,好多口罩可以選擇
Jassica,9 個月前,5,服務佳 態度好
濟維白,9 個月前,5,口罩很好戴 服務很棒很親切
白育瑄,9 個月前,5,讚讚讚
David Wang,9 個月前,5,講解很詳細！ 口罩樣式多
蔡任偉,9 個月前,5,真贊！
陳毅如,9 個月前,5,觸感非常舒適的專業口罩
莫愁,9 個月前,5,
施奕蓁,9 個月前,5,
廖光祥,9 個月前,5,讚服務好
楊曉蘋,9 個月前,5,這個好可愛好伏貼
張勤珮,9 個月前,5,讚，是台灣的驕傲！！
慧倫,9 個月前,5,口罩舒服又好戴讚
楊幽靈,9 個月前,5,鑽石口罩好戴
豬小益,9 個月前,5,口罩舒服又好戴讚
淑珍,9 個月前,5,口罩舒服又好戴
You-Cai Chen,9 個月前,5,
劉小草,9 個月前,5,很仔細的流程說明，長知識
劉欣怡（演頤）,9 個月前,5,鑽石型口罩設計很實用，幼幼口罩也很服貼舒適！
Joyce Yeh,9 個月前,5,讓你很有空間呼吸的口罩。不會碰到你的嘴唇喔。
伍文志,9 個月前,5,服務好口罩很好戴👍 …
Ketty Wu,9 個月前,5,口罩工廠，讚
連柏園,9 個月前,5,服務好，口罩讚
boy Astro,9 個月前,3,"看看口罩製作過程
口罩不便宜哦"
林聖雄,9 個月前,5,流程解説親切詳細
漫步雲端,9 個月前,4,
余愷馨,9 個月前,4,
張稚崢,9 個月前,5,動線設計不錯.疫情影響，覺得可以再多一些相關活動、推廣.
楊凱閎,9 個月前,5,莫泰克斯不錯。
王富霖（Ivan）,9 個月前,5,讚
廖淑美,9 個月前,5,摩戴舒
沈秀玲,9 個月前,5,摩戴舒口罩好用！
李彤,9 個月前,5,服務態度好😆
李遠東,9 個月前,5,服務親切～讚
Amy chi,9 個月前,5,"現場服務人員與門口的警衛人員都很客氣.和藹.走進來的心情就不一樣！讚讚讚！

商店不會ㄧ直推銷讓人很有壓力.
現場還有提供口罩試戴.提供了幾款不一樣的款式.也不怕人家試戴.太貼切了！

無敵好停車！"
魏慈瑩,9 個月前,5,
RuRu Wei,9 個月前,5,
M-C Tai,9 個月前,5,好的
Josephine Lai,9 個月前,5,很讚！
廖慶真,9 個月前,5,服務小姐態度親切
劉小元,10 個月前,5,假日到訪所以沒看到機器運轉，有點可惜。服務人員都很熱心，態度優良。
Brian Chen,10 個月前,5,環境不錯 長知識
wu鋒,10 個月前,3,
江朝北,10 個月前,4,
J J,10 個月前,2,
林春藝,10 個月前,5,
福銘,10 個月前,3,跟守衛伯伯登記 就可以進去參觀 有透明的生產線可看 還有販賣部可以買口罩喲！
Pei Wen,10 個月前,5,口罩美美的
張裕琦,10 個月前,5,口罩棒棒
張佩琦,10 個月前,5,可以來走走看看買口罩喔！
粘曉琪,10 個月前,5,環境清潔
張芳瑜,10 個月前,5,讚喔 導覽有趣還送口罩
Ñinñwif PeñaCowigkrm,10 個月前,5,
許芷綾,10 個月前,5,防霧口罩好用
郭國基,10 個月前,5,
jiungsheng Chen,10 個月前,4,免費參觀，有發送鑽石型口罩一枚。守土衛國的口罩在疫情期間保護了台灣民眾，在未來人人口罩的世界裡面、擁有一個新穎設計的口罩就像是一件衣服一樣的重要，客製化的產品是未來的趨勢⋯⋯
L Q,10 個月前,4,
Nicole Huang,10 個月前,4,
陳靜月,10 個月前,5,讚！
大村國小50318劉于瑄,10 個月前,1,👍 …
林吟鎂,10 個月前,5,讚👍 …
林菱玉,10 個月前,4,
Joesy YEH,10 個月前,5,
葉秉鈞,10 個月前,4,
彭真兒,10 個月前,5,
玲玲FUNNY,10 個月前,5,
賴大寶,10 個月前,5,
吳宗學,10 個月前,5,
婉婉,10 個月前,5,
學楷廖（台中水牛）,10 個月前,5,
張郁彗,10 個月前,5,
林佳靜,10 個月前,5,
林佩如,10 個月前,5,
顏辰珈,10 個月前,5,
林松蒲,10 個月前,5,
籃莉庭,10 個月前,5,
Chiung,10 個月前,5,
Pag Lian,10 個月前,5,很有趣的觀光體驗
Bingo Lian,10 個月前,5,很讚
荃球,10 個月前,5,服務人員很親切
林芳予,10 個月前,5,
黃詩喬,10 個月前,5,很好
莊小布,10 個月前,5,口罩讚
Yuhan Luo,10 個月前,5,"配戴華新口罩多年，在疫情期間唯有MOTEX這樣品質優良的口罩，才能讓我安心出門！
魚型口罩已回購多次，密合度高卻好戴，耳掛處舒適，不感到悶。
門市人員都很親切👍"
Bigblack Kuo,10 個月前,5,"廠內規模不算大，一進門是整個口罩做產線流程介紹，快速逛完大概不用5分鐘，走到盡頭是口罩販賣部，也有提供最新專利產品，價格來說我覺得都還在合理範圍內。

以打發時間、買買口罩備品來說，我覺得還挺值得來逛逛的～"
Eva Hang,10 個月前,5,服務很好，講解仔細
Jason Tsai,10 個月前,3,口罩沒想像中的便宜，空手而歸
王紀婷,10 個月前,5,
李珮怡,10 個月前,5,👍🏻 …
林至億,10 個月前,5,
Alice,10 個月前,5,"服務人員態度親切良好、試戴口罩很棒！
小孩臉型很挑口罩能夠試戴找款式真的不錯！今天去人潮不多可以慢慢玩慢慢逛～
闖關成功可以換單片口罩😍 …"
Po,10 個月前,5,
Rita Chang,10 個月前,5,
王鳳玉,10 個月前,5,好地方，精美禮物小禮物多多
應時蒨,10 個月前,5,超好玩
Yoyo Yu,10 個月前,5,超優質的口罩觀光工廠，值得推薦喔！
林慧蘭,10 個月前,5,很幫
陳嘉偉,11 個月前,5,服務非常好，環境整潔明亮
陳姿穎,11 個月前,5,很棒空間很大很舒適～
劉淑貞,11 個月前,5,讚！
劉淑美,11 個月前,5,讚
政政,11 個月前,5,可以玩可以更了解口罩
李小姐,11 個月前,5,好玩好知識了解很好
依凡楊,11 個月前,5,這邊服務不錯
謝麗惠,11 個月前,5,讚
陳英任,11 個月前,5,國產口罩贊
小姐,11 個月前,5,口罩很有設計感
Erin Chen,11 個月前,5,超好的
張瓊尹,11 個月前,5,便宜又大碗
Sunny Ye,11 個月前,5,"口罩多樣好戴！
服務小姐態度好，大方的試戴服務
環境很寬敞舒適"
Brian Chiang,11 個月前,5,好棒棒，服務小姐態度很好👍 …
maggie chiang,11 個月前,5,太棒了
寶兒天林,11 個月前,5,口罩很舒服
張紫凝,11 個月前,5,服務小姐態度很好，很熱心
張玉泰,11 個月前,5,口罩好用
涂怡芬,11 個月前,5,非常精緻的口罩
郭秀蓮,11 個月前,4,
懶骨頭,11 個月前,5,"口罩很便宜
戴起來很舒服"
徐薏傑,11 個月前,5,員工服務良好
小昕,11 個月前,3,
藍帥,11 個月前,1,門市小姐服務不親切就算了、態度也不好、又不是沒有買東西、玩遊戲可以打8折、沒有人員告知也不知道要如何證明遊戲過關、只是結帳的時候問一下、門市小姐竟然說、我買的就等於是打8折的商品了、這樣的話不就是欺騙消費者的意思嗎？我口罩至少有上千片沒有用、只是到現場「不好意思」所以又買了兩盒、但遇到如此缺乏親切熱忱的門市小姐、真的覺得非常不值得！我會在課堂上分享這次不愉悅的消費經驗、而且也不想再去第二次了
小姑姑,11 個月前,5,解說詳細
Alger Alger,11 個月前,5,很詳細的解說
Cheng-En Tseng,11 個月前,5,打卡送贈品
兵阿兵,11 個月前,5,
陳詩俞,11 個月前,5,服務超好
黃妤婷,11 個月前,5,讚👍 …
謝小岑,11 個月前,5,免費的觀光景點 逛一圈 其實不用十分鐘 就走走看看 買口罩而已
meigin Lin,11 個月前,5,真的超好戴👍 …
Vir Lu,11 個月前,5,真是太棒了
Lee Chunyi,11 個月前,5,👍 …
陳媽媽,11 個月前,5,口罩很多款示
小曼,11 個月前,5,"小姐服務態度好
留下美好的消費經驗"
Emily,11 個月前,5,口罩款示眾多，服務親切
tony liao,11 個月前,5,服務親切的口罩觀光工廠
Vicky,11 個月前,5,服務態度好
王識菖,11 個月前,5,好👌 …
何霈霈,11 個月前,5,讚讚讚👍 …
Chen Danielle,11 個月前,5,
丁盛緯,11 個月前,4,可預約導覽，解說人說的很詳盡，結束後還能做口罩花及手繪口罩。
林凱強,11 個月前,5,鑽石型口罩好用
宸薇林,11 個月前,5,服務好品質優
許翌豐,11 個月前,5,口罩花樣很多不錯的好地方
allen hong,11 個月前,5,導覽很清楚
光明王佩君,11 個月前,5,介紹詳細
陳姿吟,11 個月前,5,了解口罩製造～多學習
江Abby,11 個月前,5,可以更瞭解口罩怎麼製造與空污問題，室內有冷氣就是讚
盧隆俊,11 個月前,5,
廖安琪,11 個月前,5,工作人員親切，寓教於樂
dora huang,11 個月前,5,就是讚啦！
李宸漢,11 個月前,5,樣式多，很好買。
梁世賢,11 個月前,5,小姐服務很好
WayJong Chang,11 個月前,5,
程瑋捷,11 個月前,4,知名的MOTEX口罩工廠，詳盡介紹口罩製造的原料與機械，還有販賣各式口罩，惟價格和外面相比似乎無特別優惠
RUBY HSU,11 個月前,5,"照片中的解說人員很親切，主動給我們試戴貴公司的口罩，有問必答，很詳細👍而且只要我們靠過去詢問時，都會先手部用酒精清潔，再做產品的介紹跟回覆問題。
雖然是細節，但是很讓人放心。
五星評價，毋庸置疑。
——————————分隔線———————————
到結帳前感受都很好，五星評價給的很值得。
就算跟網路比價稍貴，也與同行友人合購。
但幫我們結帳的小姐，不知道🤷‍♀️在不開心什麼，而她讓我們感受到的負面情緒，也影響到我們的心情，但我們也沒有因為這樣就以同等情緒回應。
請不要影響別人出遊的心情….😠"
許詩芸,11 個月前,5,環境很舒服，廠區很乾淨，有介紹口罩製成跟空汙影響很棒♡
郭奐隃,11 個月前,5,口罩品質👍 …
劉千榮,11 個月前,5,
詹承隆,11 個月前,5,台灣精品就是讚！
張紋禎,11 個月前,5,品項多 服務好
雅棻謝,11 個月前,5,讚
葡萄,11 個月前,5,讚
吳信賢,11 個月前,5,好用!
吳信賢,11 個月前,5,好戴！
林大麥,11 個月前,5,
William Hsieh,11 個月前,5,還不錯的地方，口罩也很多樣！但是好像有點不便宜
吳筱伶,1 年前,5,
王文照,1 年前,5,
even chuang,1 年前,5,好棒的工廠，讓孩子知道生活必須用品的製作。
cs hung,1 年前,4,在田中工業區，可免費參觀口罩生產線，也可以現場購買
吳婉如,1 年前,5,免費景點，可以來買口罩。
劉家宏,1 年前,5,好買，可以來購買喔。
賴小姐,1 年前,5,這裡的口罩不錯👍👍👍 …
Lily Hsu,1 年前,5,了解口罩製造的好地方👍 …
林靖琮,1 年前,5,讚 寓教於樂
跳跳虎,1 年前,5,一起哦買好口罩
楊如如,1 年前,5,"品質好,透氣,舒適"
小龍,1 年前,5,很讚 很棒
周柏成,1 年前,5,這裡是一個觀光的地方。
jack c,1 年前,5,好用
蔡嘉龍,1 年前,4,"1.汽車要停在工廠外的馬路邊
2.先在警衛室手部消毒再入場
3.入口處右手邊有男女生廁所
4.可以參觀員工口罩製作過程
5.還可以體驗戴鑽石型的口罩"
蔡昌翰,1 年前,5,服務人員態度很親切
hsuan wu,1 年前,5,"很棒的地方
歡迎大家來玩"
林瑩瑩,1 年前,5,很好玩
吳秀香,1 年前,5,好漂亮
高宛怡,1 年前,5,"鑽石口罩真的很好戴舒服耳朵不會痛
鼻子不會悶"
韓妮妮,1 年前,5,"好多好多各式各樣口罩
五星評論送好禮"
張芳瑜,1 年前,5,口罩便宜！
Sophia Chou,1 年前,5,口罩戴起來舒服
張宏賓,1 年前,5,很讚！
勾廷停不下來,1 年前,5,很好玩！東西可愛～
郭彥琪,1 年前,5,很讚的口罩工廠！！
朱淮淮,1 年前,4,
霏恩,1 年前,5,免費參觀，可以看到口罩製造過程。裡面有很多互動活動、打卡都會送口罩。小姐很熱心幫我們介紹各種款式的口罩。
夢想,1 年前,5,
賴育育,1 年前,5,
Harry Lin,1 年前,4,到工廠買口罩比較便宜，建議要開放園區停車位。
shane kun,1 年前,3,田中工業區內 口罩生產國家隊
冠婷生活趣,1 年前,5,"很適合爸爸媽媽、爺爺奶奶帶著小朋友，來這裡走走。

認識各種口罩的製作過程、為什麼要戴口罩等等，還有充滿趣味的互動遊戲可以玩，在遊樂中習得新知。

手作區有提供創意口罩DIY的手作包，可選購一起創作，留下獨一無二的紀念品"
吉田,1 年前,5,很好用品質好的口罩
惠工作,1 年前,5,停車好方便
黑白貓,1 年前,5,讚👍 …
陳羿安,1 年前,5,很好逛～～
雅筑范,1 年前,5,口罩很讚😻😻 …
Wang Wang,1 年前,5,服務很好
